PC,R,-412,-397,-232,2407,C,178,-766,E
PC,R,-413,-396,-244,2408,C,180,-763,E
PC,R,-413,-397,194,2407,C,183,-767,E
PC,R,-411,-398,186,2407,C,182,-768,E
PC,R,-411,-397,173,2404,C,178,-770,E
PC,R,-410,-398,171,2404,C,175,-772,E
PC,R,-410,-397,166,2403,C,179,-773,E
PC,R,-407,-397,159,2404,C,185,-768,E
PC,R,-406,-397,154,2404,C,180,-768,E
PC,R,-406,-397,142,2400,C,173,-775,E
PC,R,-406,-396,124,2398,C,172,-772,E
PC,R,-405,-397,108,2401,C,173,-769,E
PC,R,-406,-395,88,2398,C,174,-773,E
PC,R,-406,-395,82,2398,C,174,-775,E
PC,R,-406,-396,66,2402,C,176,-766,E
PC,R,-405,-397,65,2404,C,175,-763,E
PC,R,-405,-395,56,2397,C,185,-767,E
PC,R,-403,-396,54,2399,C,183,-767,E
PC,R,-404,-396,56,2398,C,185,-768,E
PC,R,-401,-394,48,2394,C,198,-757,E
PC,R,-402,-395,42,2397,C,186,-761,E
PC,R,-402,-397,38,2402,C,187,-758,E
PC,R,-402,-397,31,2401,C,179,-766,E
PC,R,-404,-396,28,2400,C,179,-767,E
PC,R,-405,-395,20,2397,C,176,-772,E
PC,R,-405,-395,17,2398,C,185,-768,E
PC,R,-404,-395,17,2399,C,179,-769,E
PC,R,-405,-395,17,2400,C,178,-768,E
PC,R,-405,-394,16,2399,C,183,-766,E
PC,R,-404,-396,16,2399,C,178,-770,E
PC,R,-405,-395,16,2398,C,179,-770,E
PC,R,-405,-395,16,2398,C,183,-767,E
PC,R,-404,-395,14,2397,C,186,-770,E
PC,R,-404,-395,15,2397,C,186,-769,E
PC,R,-404,-396,18,2398,C,183,-772,E
PC,R,-404,-395,17,2395,C,181,-774,E
PC,R,-405,-394,16,2394,C,184,-772,E
PC,R,-404,-393,15,2395,C,188,-763,E
PC,R,-404,-392,15,2395,C,180,-765,E
PC,R,-405,-393,16,2395,C,181,-764,E
PC,R,-406,-392,15,2396,C,182,-767,E
PC,R,-405,-393,14,2396,C,184,-766,E
PC,R,-405,-394,15,2395,C,187,-766,E
PC,R,-404,-393,16,2394,C,183,-770,E
PC,R,-405,-393,15,2395,C,186,-769,E
PC,R,-405,-395,18,2396,C,182,-772,E
PC,R,-405,-395,17,2397,C,179,-771,E
PC,R,-405,-394,17,2398,C,180,-767,E
PC,R,-406,-394,16,2397,C,181,-768,E
PC,R,-405,-393,15,2395,C,176,-772,E
PC,R,-406,-393,16,2396,C,177,-770,E
PC,R,-406,-394,15,2398,C,177,-768,E
PC,R,-406,-394,16,2396,C,175,-771,E
PC,R,-406,-393,16,2395,C,181,-770,E
PC,R,-405,-393,17,2393,C,177,-769,E
PC,R,-406,-393,15,2393,C,176,-766,E
PC,R,-406,-392,17,2394,C,174,-771,E
PC,R,-406,-394,18,2396,C,174,-773,E
PC,R,-405,-394,18,2398,C,186,-767,E
PC,R,-404,-395,16,2398,C,183,-770,E
PC,R,-405,-395,17,2398,C,177,-775,E
PC,R,-405,-395,17,2396,C,177,-774,E
PC,R,-405,-395,17,2395,C,177,-774,E
PC,R,-405,-395,17,2398,C,187,-766,E
PC,R,-405,-395,20,2394,C,175,-774,E
PC,R,-405,-394,16,2395,C,183,-769,E
PC,R,-404,-394,17,2395,C,184,-769,E
PC,R,-404,-395,18,2394,C,178,-773,E
PC,R,-405,-394,15,2394,C,181,-774,E
PC,R,-405,-394,17,2394,C,174,-778,E
PC,R,-406,-394,15,2393,C,170,-777,E
PC,R,-407,-393,17,2392,C,175,-769,E
PC,R,-405,-393,14,2392,C,182,-772,E
PC,R,-405,-392,15,2391,C,176,-777,E
PC,R,-406,-393,16,2392,C,174,-771,E
PC,R,-406,-393,16,2393,C,182,-768,E
PC,R,-405,-394,16,2394,C,186,-767,E
PC,R,-405,-393,17,2393,C,182,-768,E
PC,R,-405,-393,17,2393,C,181,-769,E
PC,R,-405,-392,14,2391,C,180,-770,E
PC,R,-405,-393,15,2394,C,178,-769,E
PC,R,-406,-393,18,2395,C,174,-770,E
PC,R,-406,-394,16,2394,C,179,-767,E
PC,R,-406,-393,16,2394,C,179,-768,E
PC,R,-406,-393,16,2396,C,175,-771,E
PC,R,-406,-394,18,2395,C,175,-769,E
PC,R,-406,-393,16,2395,C,179,-766,E
PC,R,-406,-394,17,2397,C,175,-773,E
PC,R,-406,-394,17,2395,C,173,-775,E
PC,R,-407,-393,17,2392,C,171,-777,E
PC,R,-406,-394,18,2394,C,172,-777,E
PC,R,-407,-393,18,2396,C,172,-774,E
PC,R,-406,-394,18,2397,C,170,-774,E
PC,R,-406,-395,17,2398,C,171,-774,E
PC,R,-406,-394,17,2397,C,176,-770,E
PC,R,-406,-394,16,2396,C,181,-769,E
PC,R,-405,-394,17,2395,C,183,-769,E
PC,R,-405,-394,17,2397,C,187,-760,E
PC,R,-405,-393,15,2396,C,176,-772,E
PC,R,-406,-394,19,2396,C,180,-771,E
PC,R,-405,-395,17,2397,C,182,-771,E
PC,R,-405,-395,17,2397,C,178,-771,E
PC,R,-405,-395,18,2398,C,178,-770,E
PC,R,-405,-395,16,2398,C,178,-771,E
PC,R,-404,-395,19,2398,C,183,-770,E
PC,R,-404,-395,19,2398,C,183,-772,E
PC,R,-405,-395,18,2395,C,180,-776,E
PC,R,-405,-394,17,2395,C,187,-769,E
PC,R,-405,-393,15,2395,C,185,-766,E
PC,R,-405,-394,16,2398,C,176,-769,E
PC,R,-406,-394,16,2398,C,174,-772,E
PC,R,-406,-394,19,2398,C,175,-770,E
PC,R,-405,-395,19,2398,C,177,-768,E
PC,R,-405,-395,19,2398,C,176,-766,E
PC,R,-405,-395,18,2398,C,176,-769,E
PC,R,-405,-395,17,2398,C,176,-769,E
PC,R,-405,-395,15,2397,C,173,-772,E
PC,R,-404,-396,16,2400,C,183,-772,E
PC,R,-403,-397,17,2401,C,182,-770,E
PC,R,-403,-397,18,2402,C,180,-772,E
PC,R,-404,-397,17,2399,C,180,-777,E
PC,R,-404,-398,17,2399,C,180,-779,E
PC,R,-404,-397,18,2398,C,178,-779,E
PC,R,-404,-397,17,2399,C,178,-779,E
PC,R,-404,-397,16,2400,C,179,-774,E
PC,R,-404,-397,16,2400,C,180,-773,E
PC,R,-404,-396,16,2401,C,180,-771,E
PC,R,-404,-396,15,2401,C,182,-770,E
PC,R,-403,-397,18,2401,C,182,-769,E
PC,R,-404,-396,16,2401,C,178,-772,E
PC,R,-404,-397,17,2401,C,178,-779,E
PC,R,-404,-397,17,2401,C,178,-778,E
PC,R,-404,-398,17,2400,C,178,-775,E
PC,R,-405,-396,18,2400,C,179,-772,E
PC,R,-404,-396,16,2401,C,177,-768,E
PC,R,-405,-396,17,2399,C,182,-767,E
PC,R,-404,-396,16,2398,C,185,-767,E
PC,R,-403,-395,18,2397,C,181,-767,E
PC,R,-404,-394,16,2395,C,182,-766,E
PC,R,-404,-393,14,2392,C,196,-750,E
PC,R,-402,-392,15,2392,C,198,-747,E
PC,R,-402,-391,14,2391,C,189,-759,E
PC,R,-404,-393,19,2394,C,178,-765,E
PC,R,-405,-393,18,2393,C,183,-762,E
PC,R,-405,-391,15,2390,C,179,-764,E
PC,R,-405,-392,17,2393,C,174,-766,E
PC,R,-406,-393,17,2394,C,172,-769,E
PC,R,-405,-396,19,2400,C,177,-771,E
PC,R,-404,-397,21,2400,C,178,-771,E
PC,R,-394,-410,39,2416,C,173,-772,E
PC,C,179,-770,E
PC,C,183,-769,E
PC,C,181,-768,E
PC,C,179,-768,E
PC,R,-379,-398,50,2383,C,175,-775,E
PC,R,-379,-396,47,2383,C,182,-775,E
PC,R,-378,-398,49,2384,C,178,-775,E
PC,R,-378,-397,49,2383,C,180,-775,E
PC,R,-378,-397,47,2384,C,178,-774,E
PC,R,-379,-398,48,2385,C,175,-773,E
PC,R,-379,-398,47,2384,C,178,-780,E
PC,R,-379,-397,49,2383,C,178,-773,E
PC,R,-379,-397,48,2383,C,175,-772,E
PC,R,-379,-397,46,2384,C,182,-770,E
